"1";"2";"3";"4";"5"
"219";"109067";"39.488846";"-0.386756";"-0.389500,39.488681 -0.388220,39.487429 -0.387125,39.486574 -0.385139,39.487053 -0.384944,39.487023 -0.382217,39.487640 -0.382744,39.490042 -0.383660,39.489860 -0.389500,39.488681"
"219";"109069";"39.489140";"-0.387631";"-0.389500,39.488681 -0.383660,39.489860 -0.384905,39.493683 -0.386716,39.494962 -0.387301,39.494331 -0.389560,39.489865 -0.389548,39.489000 -0.389500,39.488681"
"219";"109070";"39.495159";"-0.381317";"-0.390859,39.498029 -0.390005,39.497272 -0.388690,39.495997 -0.388255,39.495566 -0.387805,39.495244 -0.386716,39.494962 -0.384905,39.493683 -0.383660,39.489860 -0.382744,39.490042 -0.378582,39.490954 -0.379316,39.492065 -0.379853,39.492984 -0.380207,39.493966 -0.380799,39.495705 -0.381295,39.496762 -0.381425,39.497200 -0.381396,39.498517 -0.386286,39.497564 -0.388922,39.500142 -0.391411,39.498618 -0.390859,39.498029"
"219";"109071";"39.494160";"-0.394186";"-0.393841,39.492885 -0.392453,39.493723 -0.388690,39.495997 -0.390005,39.497271 -0.390871,39.498035 -0.391412,39.498618 -0.394303,39.496815 -0.396167,39.495838 -0.396740,39.495432 -0.396267,39.494986 -0.395828,39.494696 -0.393841,39.492885"
"219";"109072";"39.488842";"-0.391905";"-0.389500,39.488681 -0.391020,39.490114 -0.391629,39.490255 -0.392452,39.490634 -0.393116,39.491091 -0.393506,39.491417 -0.393823,39.490952 -0.394248,39.490647 -0.394678,39.490036 -0.398126,39.488524 -0.397442,39.487544 -0.396165,39.485784 -0.389500,39.488681"
"219";"109073";"39.499962";"-0.392782";"-0.396740,39.495432 -0.396165,39.495839 -0.394303,39.496815 -0.391412,39.498618 -0.388922,39.500142 -0.391362,39.502461 -0.392980,39.502976 -0.394464,39.502794 -0.395807,39.502127 -0.398707,39.500000 -0.400433,39.499296 -0.399569,39.498190 -0.398714,39.497330 -0.396740,39.495432"
"219";"109074";"39.492058";"-0.391161";"-0.393841,39.492885 -0.394464,39.492364 -0.393507,39.491418 -0.393116,39.491091 -0.392451,39.490634 -0.391629,39.490255 -0.391020,39.490115 -0.389501,39.488681 -0.389548,39.488998 -0.389560,39.489864 -0.387301,39.494331 -0.386716,39.494962 -0.387805,39.495244 -0.388255,39.495565 -0.388690,39.495997 -0.392453,39.493723 -0.393841,39.492885"
"219";"109075";"39.493999";"-0.397797";"-0.394678,39.490036 -0.394248,39.490647 -0.393823,39.490952 -0.393506,39.491417 -0.394464,39.492364 -0.393841,39.492885 -0.395827,39.494696 -0.396268,39.494986 -0.396740,39.495432 -0.398714,39.497330 -0.399570,39.498191 -0.400433,39.499296 -0.401396,39.498907 -0.399661,39.497181 -0.399025,39.496649 -0.398324,39.495960 -0.399674,39.495182 -0.400000,39.495644 -0.402487,39.494614 -0.398126,39.488524 -0.394678,39.490036"
"219";"110076";"39.486137";"-0.388718";"-0.392940,39.481387 -0.389711,39.482835 -0.388887,39.483457 -0.385176,39.485027 -0.387125,39.486574 -0.388219,39.487429 -0.389500,39.488681 -0.392940,39.481387"
"219";"110077";"39.481972";"-0.396842";"-0.409043,39.477748 -0.404657,39.478575 -0.400004,39.478386 -0.398587,39.478882 -0.398471,39.478711 -0.392736,39.481099 -0.392941,39.481387 -0.396165,39.485784 -0.397442,39.487544 -0.400635,39.488045 -0.403016,39.488054 -0.403524,39.487612 -0.404397,39.487125 -0.405261,39.487649 -0.409652,39.484447 -0.410577,39.481279 -0.409043,39.477748"
"219";"110078";"39.479580";"-0.395060";"-0.396353,39.475731 -0.390627,39.478141 -0.392736,39.481099 -0.398471,39.478711 -0.396353,39.475731"
"219";"110079";"39.482952";"-0.386032";"-0.383452,39.481083 -0.381060,39.482170 -0.385176,39.485027 -0.388888,39.483456 -0.389723,39.482834 -0.392940,39.481387 -0.392735,39.481099 -0.390627,39.478141 -0.383452,39.481083"
"219";"110080";"39.476074";"-0.399347";"-0.396353,39.475730 -0.398472,39.478711 -0.398587,39.478882 -0.400004,39.478386 -0.404657,39.478575 -0.409042,39.477748 -0.408571,39.474966 -0.407683,39.474035 -0.405871,39.473878 -0.396353,39.475730"
"219";"110081";"39.484936";"-0.381130";"-0.382216,39.487640 -0.384944,39.487022 -0.385139,39.487053 -0.387125,39.486574 -0.385176,39.485027 -0.381059,39.482170 -0.379071,39.482260 -0.378700,39.484846 -0.378531,39.485579 -0.378111,39.486241 -0.376569,39.488399 -0.375797,39.489562 -0.375966,39.489825 -0.376991,39.489580 -0.376984,39.490005 -0.377487,39.491193 -0.378582,39.490954 -0.382744,39.490042 -0.382216,39.487640"
"219";"110082";"39.485287";"-0.394302";"-0.392940,39.481387 -0.389501,39.488681 -0.396165,39.485784 -0.392940,39.481387"
"219";"113101";"39.481705";"-0.374529";"-0.372088,39.479706 -0.372250,39.479837 -0.372153,39.480281 -0.372656,39.480543 -0.372220,39.481203 -0.373239,39.481616 -0.370923,39.485177 -0.373212,39.485361 -0.374593,39.485333 -0.376810,39.485444 -0.378531,39.485579 -0.378701,39.484845 -0.379071,39.482261 -0.375449,39.480459 -0.372619,39.479063 -0.372088,39.479706"
"219";"113102";"39.483002";"-0.370122";"-0.367882,39.487512 -0.368355,39.487950 -0.369693,39.486979 -0.370921,39.485177 -0.373234,39.481616 -0.372217,39.481207 -0.372655,39.480541 -0.372148,39.480283 -0.372248,39.479836 -0.372088,39.479709 -0.372619,39.479063 -0.370685,39.477788 -0.367890,39.483864 -0.366473,39.486518 -0.367882,39.487512"
"219";"113103";"39.494926";"-0.366125";"-0.364695,39.490122 -0.364470,39.490250 -0.357652,39.494267 -0.360142,39.495241 -0.370413,39.498137 -0.370707,39.496841 -0.370980,39.496266 -0.371633,39.495080 -0.371078,39.494855 -0.370356,39.494378 -0.368779,39.493102 -0.368080,39.492696 -0.364695,39.490122"
"219";"113104";"39.490559";"-0.374336";"-0.377487,39.491193 -0.376984,39.490005 -0.376991,39.489580 -0.375966,39.489825 -0.375797,39.489563 -0.376568,39.488399 -0.374235,39.488106 -0.369693,39.486979 -0.368355,39.487950 -0.372107,39.490758 -0.374054,39.491936 -0.373185,39.493367 -0.374487,39.493146 -0.376896,39.492570 -0.379316,39.492065 -0.378582,39.490954 -0.377487,39.491193"
"219";"113106";"39.495308";"-0.375278";"-0.379316,39.492065 -0.376897,39.492570 -0.374488,39.493146 -0.373185,39.493367 -0.372667,39.494194 -0.372416,39.494295 -0.371949,39.494636 -0.371634,39.495081 -0.370968,39.496292 -0.370707,39.496840 -0.370413,39.498137 -0.375791,39.499478 -0.378810,39.499202 -0.381396,39.498517 -0.381425,39.497200 -0.381295,39.496763 -0.380799,39.495705 -0.380207,39.493967 -0.379854,39.492985 -0.379316,39.492065"
"219";"113107";"39.492290";"-0.367658";"-0.372106,39.490758 -0.368355,39.487950 -0.364695,39.490122 -0.368079,39.492696 -0.368781,39.493103 -0.370355,39.494378 -0.371078,39.494855 -0.371633,39.495080 -0.371949,39.494636 -0.372416,39.494295 -0.372667,39.494194 -0.373185,39.493367 -0.374053,39.491936 -0.372106,39.490758"
"219";"113108";"39.487259";"-0.375061";"-0.376813,39.485444 -0.374596,39.485333 -0.373213,39.485363 -0.370922,39.485178 -0.369693,39.486979 -0.374235,39.488106 -0.376568,39.488399 -0.378109,39.486300 -0.378531,39.485580 -0.376813,39.485444"
"219";"114110";"39.486275";"-0.359459";"-0.352415,39.488728 -0.350973,39.488592 -0.350315,39.488809 -0.351981,39.489640 -0.353322,39.490614 -0.353783,39.491084 -0.354780,39.491849 -0.354992,39.492291 -0.355274,39.492605 -0.356387,39.493257 -0.356932,39.493938 -0.357652,39.494267 -0.364470,39.490250 -0.360253,39.489027 -0.362358,39.484825 -0.356904,39.483219 -0.355933,39.488555 -0.352415,39.488728"
"219";"114112";"39.486378";"-0.363219";"-0.364470,39.490250 -0.364695,39.490122 -0.368355,39.487950 -0.367891,39.487517 -0.366472,39.486518 -0.362827,39.483776 -0.362617,39.484160 -0.362358,39.484825 -0.360253,39.489027 -0.364470,39.490250"
"219";"114114";"39.482815";"-0.355379";"-0.350973,39.488592 -0.352417,39.488727 -0.355932,39.488554 -0.356904,39.483219 -0.362358,39.484825 -0.362617,39.484161 -0.362827,39.483776 -0.362477,39.483508 -0.359561,39.481376 -0.355567,39.478451 -0.354740,39.478140 -0.353997,39.479539 -0.352220,39.480944 -0.351352,39.481505 -0.342909,39.486994 -0.343865,39.487250 -0.344057,39.487646 -0.345200,39.488005 -0.346720,39.488363 -0.347205,39.488447 -0.349269,39.488618 -0.350315,39.488809 -0.350973,39.488592"
"219";"204029";"39.470966";"-0.367692";"-0.369137,39.471531 -0.366576,39.467984 -0.366901,39.467831 -0.366548,39.467320 -0.363194,39.468824 -0.364163,39.470869 -0.366247,39.473862 -0.367661,39.473589 -0.368971,39.472856 -0.368456,39.472116 -0.369137,39.471531"
"219";"204030";"39.467457";"-0.374223";"-0.376067,39.465978 -0.374562,39.465664 -0.373752,39.464939 -0.373106,39.465216 -0.370272,39.464739 -0.370445,39.464987 -0.372901,39.468482 -0.371123,39.469737 -0.372465,39.469775 -0.372448,39.470337 -0.373967,39.470389 -0.375968,39.470350 -0.376703,39.470156 -0.377140,39.467578 -0.376518,39.467424 -0.376860,39.466441 -0.376067,39.465978"
"219";"204031";"39.463322";"-0.366580";"-0.367309,39.466305 -0.370444,39.464987 -0.370272,39.464739 -0.367920,39.461437 -0.367287,39.460520 -0.366323,39.460938 -0.362510,39.462544 -0.365074,39.463128 -0.367309,39.466305"
"219";"204032";"39.460033";"-0.375632";"-0.372086,39.459661 -0.374598,39.463231 -0.375941,39.462655 -0.375548,39.462074 -0.378648,39.460792 -0.376471,39.457833 -0.372086,39.459661"
"219";"204033";"39.468899";"-0.370524";"-0.369138,39.471531 -0.369314,39.471351 -0.370284,39.471685 -0.371032,39.470296 -0.372448,39.470337 -0.372465,39.469775 -0.371123,39.469738 -0.372901,39.468482 -0.370445,39.464987 -0.367308,39.466306 -0.366172,39.466781 -0.366549,39.467320 -0.366901,39.467831 -0.366576,39.467984 -0.369138,39.471531"
"219";"204034";"39.462681";"-0.371963";"-0.367920,39.461437 -0.370272,39.464739 -0.373106,39.465215 -0.373752,39.464939 -0.374521,39.464611 -0.373830,39.463390 -0.374598,39.463231 -0.372085,39.459661 -0.367920,39.461437"
"219";"204035";"39.464016";"-0.376088";"-0.375548,39.462074 -0.375941,39.462655 -0.374596,39.463232 -0.373830,39.463390 -0.374521,39.464611 -0.373752,39.464939 -0.374562,39.465664 -0.376067,39.465978 -0.376860,39.466440 -0.378031,39.463196 -0.378934,39.460705 -0.378648,39.460792 -0.375548,39.462074"
"219";"204666";"39.465088";"-0.363114";"-0.367308,39.466306 -0.365074,39.463128 -0.362510,39.462544 -0.361248,39.463053 -0.359972,39.463369 -0.363194,39.468824 -0.366548,39.467319 -0.366172,39.466780 -0.367308,39.466306"
"219";"219148";"39.466900";"-0.400558";"-0.395370,39.467930 -0.399678,39.468740 -0.402748,39.469255 -0.403532,39.466784 -0.406167,39.467243 -0.405838,39.463570 -0.400855,39.463752 -0.400904,39.464708 -0.400435,39.466222 -0.394695,39.465229 -0.394482,39.465422 -0.395401,39.467661 -0.395370,39.467930"
"219";"219149";"39.473782";"-0.398923";"-0.397342,39.472183 -0.396850,39.472386 -0.396736,39.473809 -0.395313,39.474053 -0.395296,39.474285 -0.396352,39.475729 -0.405871,39.473878 -0.405554,39.472514 -0.403023,39.472466 -0.401558,39.472630 -0.397387,39.471297 -0.397342,39.472183"
"219";"219150";"39.468746";"-0.404304";"-0.403532,39.466784 -0.402749,39.469255 -0.405719,39.469842 -0.406167,39.467242 -0.403532,39.466784"
"219";"219151";"39.470043";"-0.400884";"-0.405225,39.471095 -0.405718,39.469842 -0.402748,39.469255 -0.399679,39.468740 -0.395370,39.467930 -0.395187,39.468315 -0.394472,39.470535 -0.397387,39.471297 -0.401559,39.472630 -0.403023,39.472465 -0.405554,39.472513 -0.405225,39.471095"
"219";"219152";"39.464165";"-0.398795";"-0.400435,39.466221 -0.400904,39.464708 -0.400854,39.463752 -0.396040,39.463967 -0.394695,39.465229 -0.400435,39.466221"
"219";"219154";"39.462837";"-0.404780";"-0.399884,39.460425 -0.400765,39.461671 -0.400854,39.463752 -0.405838,39.463570 -0.404167,39.460723 -0.402486,39.458061 -0.399884,39.460425"
"219";"219155";"39.461403";"-0.400971";"-0.396039,39.463967 -0.400854,39.463752 -0.400765,39.461671 -0.399884,39.460425 -0.402486,39.458061 -0.399713,39.453484 -0.397244,39.455483 -0.396101,39.456281 -0.396005,39.456492 -0.394854,39.457439 -0.394535,39.457770 -0.394201,39.458166 -0.393194,39.459046 -0.397324,39.462826 -0.396039,39.463967"
"219";"219159";"39.465603";"-0.408430";"-0.409863,39.464973 -0.410182,39.464657 -0.410022,39.463103 -0.417812,39.462797 -0.414761,39.459037 -0.411013,39.458172 -0.407589,39.459294 -0.406974,39.459631 -0.406666,39.459510 -0.405577,39.459920 -0.405716,39.460147 -0.404168,39.460723 -0.405838,39.463570 -0.406168,39.467242 -0.406548,39.467474 -0.410150,39.467256 -0.409863,39.464973"
"219";"220156";"39.474991";"-0.417422";"-0.410478,39.473362 -0.410277,39.474075 -0.408571,39.474966 -0.409043,39.477748 -0.410578,39.481279 -0.416795,39.482986 -0.418346,39.479243 -0.418466,39.478661 -0.420033,39.478972 -0.421197,39.476794 -0.421556,39.476726 -0.422114,39.475207 -0.417859,39.473814 -0.413275,39.472278 -0.410478,39.473362"
"219";"220157";"39.471767";"-0.420314";"-0.428473,39.477410 -0.423022,39.469941 -0.421670,39.469750 -0.421655,39.470558 -0.420607,39.470953 -0.420417,39.471520 -0.419321,39.471165 -0.418401,39.472945 -0.417859,39.473814 -0.422114,39.475207 -0.421557,39.476726 -0.426276,39.478655 -0.428473,39.477410"
"219";"220158";"39.477886";"-0.420636";"-0.420034,39.478973 -0.418466,39.478661 -0.418346,39.479243 -0.416795,39.482986 -0.420781,39.484828 -0.423538,39.482501 -0.426277,39.478655 -0.421557,39.476727 -0.421197,39.476794 -0.420034,39.478973"
"219";"220160";"39.467342";"-0.415634";"-0.417812,39.462797 -0.410022,39.463103 -0.410182,39.464657 -0.409863,39.464973 -0.410150,39.467256 -0.410474,39.469730 -0.412678,39.469583 -0.422434,39.468876 -0.417812,39.462797"
"219";"220161";"39.470795";"-0.417048";"-0.422434,39.468877 -0.412678,39.469583 -0.412767,39.471078 -0.412449,39.471172 -0.412154,39.471362 -0.411639,39.471869 -0.413276,39.472277 -0.417859,39.473814 -0.418400,39.472946 -0.419321,39.471165 -0.420417,39.471520 -0.420607,39.470953 -0.421655,39.470558 -0.421670,39.469750 -0.423022,39.469940 -0.422434,39.468877"
"219";"220162";"39.472660";"-0.409359";"-0.407683,39.474034 -0.408571,39.474966 -0.410277,39.474075 -0.410478,39.473362 -0.413276,39.472278 -0.411639,39.471869 -0.412154,39.471362 -0.412449,39.471172 -0.412767,39.471078 -0.412678,39.469583 -0.410474,39.469731 -0.405719,39.469842 -0.405225,39.471095 -0.405554,39.472514 -0.405872,39.473878 -0.407683,39.474034"
"219";"222181";"39.449345";"-0.386060";"-0.387303,39.444075 -0.385498,39.443775 -0.384847,39.443679 -0.385236,39.442331 -0.384288,39.442396 -0.382701,39.442587 -0.382363,39.443065 -0.383644,39.444350 -0.383948,39.446340 -0.382949,39.449534 -0.381566,39.453184 -0.381464,39.453534 -0.384349,39.454057 -0.384391,39.453841 -0.384537,39.453860 -0.385380,39.454090 -0.385918,39.454329 -0.386272,39.454584 -0.386656,39.455024 -0.386653,39.455223 -0.386950,39.455356 -0.387028,39.455695 -0.387066,39.455987 -0.386969,39.457528 -0.387310,39.457077 -0.387808,39.456761 -0.388442,39.456576 -0.390407,39.456476 -0.388836,39.455625 -0.387244,39.454891 -0.388500,39.453221 -0.388930,39.451276 -0.390168,39.451440 -0.390827,39.451223 -0.393215,39.452251 -0.394851,39.449811 -0.392603,39.447978 -0.391232,39.447686 -0.385812,39.447820 -0.387303,39.444075"
"219";"222182";"39.435394";"-0.390756";"-0.403882,39.449744 -0.414248,39.436026 -0.409176,39.436165 -0.402484,39.436722 -0.402630,39.435525 -0.402231,39.431212 -0.401658,39.427753 -0.399784,39.427777 -0.398558,39.428420 -0.397296,39.428470 -0.397007,39.427880 -0.395814,39.427760 -0.395815,39.427318 -0.394012,39.427137 -0.391021,39.426753 -0.390510,39.427969 -0.389114,39.433633 -0.388009,39.433231 -0.386811,39.437302 -0.385237,39.442331 -0.384848,39.443678 -0.385498,39.443775 -0.386454,39.442910 -0.387423,39.442307 -0.389414,39.441655 -0.391273,39.441480 -0.393252,39.441757 -0.395206,39.442340 -0.397128,39.443229 -0.399392,39.444634 -0.400686,39.445712 -0.402107,39.447284 -0.403882,39.449744"
"219";"222183";"39.453651";"-0.407306";"-0.425156,39.441551 -0.424299,39.439529 -0.423512,39.438313 -0.422396,39.436707 -0.420508,39.435209 -0.418814,39.435581 -0.414248,39.436026 -0.403883,39.449745 -0.402060,39.451507 -0.399713,39.453484 -0.402486,39.458060 -0.404168,39.460722 -0.405715,39.460147 -0.405576,39.459920 -0.406666,39.459510 -0.406974,39.459631 -0.407589,39.459293 -0.411013,39.458172 -0.414762,39.459036 -0.415626,39.455005 -0.416100,39.454822 -0.415883,39.453888 -0.416972,39.453308 -0.419420,39.452623 -0.420178,39.451824 -0.421797,39.451674 -0.422698,39.451457 -0.423363,39.451585 -0.424305,39.451328 -0.425689,39.451714 -0.426019,39.452227 -0.429514,39.451969 -0.431940,39.451328 -0.430277,39.449533 -0.428342,39.446581 -0.428877,39.445535 -0.426737,39.443841 -0.425156,39.441551"
"219";"222184";"39.463001";"-0.392177";"-0.390482,39.467081 -0.391956,39.464818 -0.392177,39.464372 -0.392246,39.464114 -0.396039,39.463967 -0.397324,39.462826 -0.393194,39.459046 -0.392896,39.459320 -0.393150,39.459503 -0.393059,39.460355 -0.392573,39.460511 -0.392347,39.460398 -0.391439,39.461363 -0.390730,39.460973 -0.387791,39.462314 -0.388026,39.462622 -0.388352,39.462854 -0.387428,39.463273 -0.390220,39.467184 -0.390482,39.467081"
"219";"222185";"39.454674";"-0.382266";"-0.386969,39.457529 -0.387065,39.455986 -0.387027,39.455695 -0.386949,39.455356 -0.386653,39.455223 -0.386656,39.455024 -0.386272,39.454583 -0.385919,39.454329 -0.385380,39.454090 -0.384536,39.453860 -0.384392,39.453841 -0.384349,39.454057 -0.381463,39.453534 -0.380895,39.455373 -0.381504,39.455547 -0.382023,39.455892 -0.382521,39.456443 -0.384001,39.458493 -0.384315,39.458475 -0.385529,39.460200 -0.385707,39.460242 -0.386853,39.459091 -0.386969,39.457529"
"219";"222186";"39.443943";"-0.391621";"-0.403882,39.449745 -0.402107,39.447285 -0.400686,39.445712 -0.399391,39.444634 -0.397128,39.443229 -0.395205,39.442341 -0.393252,39.441757 -0.391273,39.441480 -0.389414,39.441655 -0.387424,39.442307 -0.386455,39.442910 -0.385498,39.443775 -0.387305,39.444073 -0.385813,39.447820 -0.391230,39.447685 -0.392604,39.447978 -0.394851,39.449811 -0.399713,39.453483 -0.402060,39.451507 -0.403882,39.449745"
"219";"222187";"39.459648";"-0.388459";"-0.393194,39.459046 -0.394201,39.458166 -0.394537,39.457768 -0.394853,39.457439 -0.396005,39.456492 -0.395593,39.456140 -0.394734,39.456254 -0.390407,39.456476 -0.388441,39.456576 -0.387808,39.456761 -0.387310,39.457077 -0.386969,39.457529 -0.386853,39.459091 -0.385707,39.460242 -0.386066,39.460646 -0.385921,39.460839 -0.386877,39.462191 -0.386757,39.462342 -0.387428,39.463273 -0.388351,39.462853 -0.388025,39.462622 -0.387791,39.462314 -0.390731,39.460973 -0.391439,39.461363 -0.392347,39.460397 -0.392573,39.460511 -0.393059,39.460355 -0.393150,39.459503 -0.392896,39.459319 -0.393194,39.459046"
"219";"222188";"39.451851";"-0.393500";"-0.399712,39.453483 -0.394851,39.449811 -0.393215,39.452251 -0.390827,39.451223 -0.390169,39.451440 -0.388930,39.451276 -0.388501,39.453221 -0.387244,39.454891 -0.388836,39.455624 -0.390407,39.456476 -0.394733,39.456254 -0.395593,39.456140 -0.396005,39.456492 -0.396101,39.456281 -0.397242,39.455484 -0.399712,39.453483"
"219";"223190";"39.450348";"-0.372880";"-0.373549,39.453719 -0.373666,39.453454 -0.375894,39.452496 -0.376134,39.452611 -0.378610,39.452759 -0.381565,39.453183 -0.382949,39.449534 -0.376584,39.448742 -0.373796,39.448777 -0.374880,39.441793 -0.369512,39.441216 -0.368917,39.445713 -0.368811,39.446229 -0.369421,39.447778 -0.371052,39.450158 -0.373549,39.453719"
"219";"223192";"39.461777";"-0.362856";"-0.359972,39.463369 -0.361248,39.463053 -0.362510,39.462544 -0.366323,39.460938 -0.363843,39.457451 -0.361625,39.460158 -0.358775,39.461266 -0.359972,39.463369"
"219";"223193";"39.453384";"-0.370788";"-0.371051,39.450158 -0.365338,39.452576 -0.367141,39.455076 -0.370503,39.455737 -0.371666,39.454803 -0.373549,39.453719 -0.371051,39.450158"
"219";"223194";"39.447720";"-0.379809";"-0.383947,39.446341 -0.383644,39.444350 -0.382363,39.443065 -0.380273,39.442339 -0.374881,39.441793 -0.373796,39.448777 -0.376584,39.448741 -0.382949,39.449534 -0.383947,39.446341"
"219";"223195";"39.459892";"-0.360346";"-0.356517,39.459024 -0.357777,39.459942 -0.358775,39.461265 -0.361625,39.460158 -0.363843,39.457450 -0.361509,39.454150 -0.356219,39.456388 -0.354596,39.457666 -0.356517,39.459024"
"219";"223196";"39.444355";"-0.366382";"-0.360708,39.434661 -0.344866,39.428944 -0.343166,39.431442 -0.343064,39.432113 -0.343526,39.434616 -0.343650,39.436606 -0.343657,39.439198 -0.342026,39.440032 -0.341020,39.441353 -0.340676,39.443046 -0.340784,39.444210 -0.347436,39.448905 -0.347879,39.448371 -0.348169,39.447696 -0.349725,39.448399 -0.350019,39.448318 -0.350743,39.447870 -0.350689,39.447600 -0.351167,39.446657 -0.351499,39.446716 -0.351982,39.446292 -0.352331,39.445764 -0.352895,39.444954 -0.353652,39.444080 -0.357582,39.444521 -0.358279,39.445589 -0.358828,39.446381 -0.360041,39.447908 -0.361251,39.449168 -0.368810,39.446228 -0.368915,39.445713 -0.369510,39.441216 -0.374881,39.441792 -0.380274,39.442338 -0.382363,39.443065 -0.382701,39.442587 -0.384288,39.442395 -0.385236,39.442330 -0.386811,39.437302 -0.360708,39.434661"
"219";"223197";"39.456268";"-0.373198";"-0.372086,39.459660 -0.376470,39.457832 -0.373550,39.453720 -0.371666,39.454805 -0.370503,39.455738 -0.370453,39.457020 -0.370888,39.457009 -0.370853,39.457548 -0.371293,39.458128 -0.371215,39.458827 -0.371427,39.458760 -0.372086,39.459660"
"219";"223198";"39.453983";"-0.375398";"-0.380895,39.455373 -0.381463,39.453535 -0.381565,39.453184 -0.378610,39.452759 -0.376134,39.452611 -0.375894,39.452496 -0.373666,39.453454 -0.373550,39.453719 -0.376471,39.457833 -0.378648,39.460791 -0.378934,39.460705 -0.380895,39.455373"
"219";"223200";"39.448715";"-0.367619";"-0.350019,39.448318 -0.351142,39.448913 -0.350805,39.449387 -0.351650,39.449887 -0.349841,39.450617 -0.349927,39.454685 -0.354596,39.457665 -0.356218,39.456388 -0.361509,39.454149 -0.365338,39.452575 -0.371051,39.450158 -0.369420,39.447777 -0.368810,39.446228 -0.361250,39.449169 -0.360039,39.447908 -0.358828,39.446381 -0.358279,39.445591 -0.357582,39.444522 -0.353653,39.444081 -0.352895,39.444955 -0.352331,39.445763 -0.351982,39.446292 -0.351499,39.446716 -0.351168,39.446657 -0.350689,39.447600 -0.350744,39.447870 -0.350019,39.448318"
"219";"416245";"39.664246 ";"-0.213297 ";"-0.208916,39.659915 -0.211363,39.660939 -0.213159,39.661758 -0.213329,39.661806 -0.213584,39.66189 -0.215004,39.66251 -0.215598,39.662788 -0.218487,39.663975 -0.218598,39.663977 -0.218962,39.669158 -0.219332,39.674535 -0.215673,39.674068 -0.21365,39.673353 -0.212595,39.672913 -0.211328,39.67255 -0.210086,39.672421 -0.208338,39.672388 -0.207007,39.672446 -0.206053,39.672405 -0.204333,39.671994 -0.203719,39.671809 -0.203644,39.671716 -0.203639,39.671563 -0.203856,39.671091 -0.204284,39.670299 -0.205082,39.669021 -0.20544,39.668516 -0.205906,39.667951 -0.20611,39.667533 -0.206386,39.666756 -0.206455,39.666469 -0.20651,39.666263 -0.206566,39.666048 -0.206655,39.665852 -0.206768,39.665666 -0.207058,39.665402 -0.207346,39.665202 -0.207539,39.665045 -0.207674,39.664868 -0.207798,39.664673 -0.207914,39.664414 -0.208072,39.66395 -0.208149,39.66378 -0.208257,39.663422 -0.208289,39.663189 -0.208347,39.662911 -0.20839,39.662714 -0.208422,39.662499 -0.208481,39.662185 -0.208553,39.661862 -0.208607,39.661656 -0.208662,39.661459 -0.208708,39.66119 -0.208764,39.660948 -0.2088,39.660625 -0.208831,39.660446 -0.208874,39.660248 -0.208916,39.659915 "
